REGION TYPE,REGION,YEAR,WEEK,%UNWEIGHTED ILI,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Louisiana,2018,17,2.11199,1173,93,55540
States,Maine,2018,17,0.30104,11,20,3654
States,Maryland,2018,17,0.993164,77,25,7753
States,Massachusetts,2018,17,1.30076,459,41,35287
States,Michigan,2018,17,1.26615,245,77,19350
States,Minnesota,2018,17,1.87617,100,19,5330
States,Mississippi,2018,17,2.22198,405,44,18227
States,Missouri,2018,17,0.786627,24,15,3051
States,Montana,2018,17,0,0,8,3471
States,Nebraska,2018,17,2.19037,162,45,7396
States,Nevada,2018,17,0.782583,133,31,16995
States,New Hampshire,2018,17,0.786749,19,15,2415
States,New Jersey,2018,17,2.23194,582,40,26076
States,New Mexico,2018,17,1.34181,228,39,16992
States,New York,2018,17,1.59244,177,48,11115
States,North Carolina,2018,17,1.15687,184,44,15905
States,North Dakota,2018,17,0.903342,10,5,1107
States,Ohio,2018,17,0.972847,134,52,13774
States,Oklahoma,2018,17,0.803011,32,18,3985
States,Oregon,2018,17,1.01416,363,76,35793
States,Pennsylvania,2018,17,1.28933,715,139,55455
States,Rhode Island,2018,17,0.54686,29,23,5303
States,South Carolina,2018,17,1.1172,53,12,4744
States,South Dakota,2018,17,1.33567,84,24,6289
States,Tennessee,2018,17,0.38324,30,51,7828
States,Texas,2018,17,2.29361,624,102,27206
States,Utah,2018,17,0.933446,377,46,40388
States,Vermont,2018,17,2.59918,57,9,2193
States,Virginia,2018,17,1.8337,1547,126,84365
States,Washington,2018,17,0.366684,21,44,5727
States,West Virginia,2018,17,1.0702,84,30,7849
States,Wisconsin,2018,17,2.01085,126,23,6266
States,Wyoming,2018,17,1.08453,34,15,3135
States,Puerto Rico,2018,17,5.45635,110,4,2016
States,Virgin Islands,2018,17,0.621762,6,3,965
States,New York City,2018,17,1.62306,1649,73,101598
States,Alabama,2018,18,1.33145,509,81,38229
States,Alaska,2018,18,3.22196,135,14,4190
States,Arizona,2018,18,3.10377,434,42,13983
States,Arkansas,2018,18,1.15764,34,9,2937
States,California,2018,18,1.859,876,104,47122
States,Colorado,2018,18,0.580452,136,41,23430
States,Connecticut,2018,18,2.28298,86,16,3767
States,Delaware,2018,18,0.251346,7,11,2785
States,District of Columbia,2018,18,1.48168,216,5,14578
States,Florida,2018,18,X,X,X,X
States,Georgia,2018,18,2.09599,942,49,44943
States,Hawaii,2018,18,2.15154,23,14,1069
States,Idaho,2018,18,0.617665,10,7,1619
States,Illinois,2018,18,1.03102,445,73,43161
States,Indiana,2018,18,1.54688,65,22,4202
States,Iowa,2018,18,0.250268,7,10,2797
States,Kansas,2018,18,0.773196,39,22,5044
States,Kentucky,2018,18,0.694235,46,14,6626
States,Louisiana,2018,18,1.84291,1031,93,55944
States,Maine,2018,18,0.423518,17,19,4014
States,Maryland,2018,18,1.09091,87,21,7975
States,Massachusetts,2018,18,1.20893,418,42,34576
States,Michigan,2018,18,0.650815,127,70,19514
States,Minnesota,2018,18,1.83958,111,18,6034
States,Mississippi,2018,18,2.34473,336,45,14330
States,Missouri,2018,18,0.168634,4,14,2372
States,Montana,2018,18,0,0,7,3401
States,Nebraska,2018,18,1.4425,111,45,7695
States,Nevada,2018,18,0.744781,71,27,9533
States,New Hampshire,2018,18,0.585652,16,15,2732
States,New Jersey,2018,18,1.82601,479,42,26232
States,New Mexico,2018,18,1.21266,203,39,16740
States,New York,2018,18,2.20051,232,46,10543
States,North Carolina,2018,18,1.1033,157,42,14230
States,North Dakota,2018,18,0.0702741,1,7,1423
States,Ohio,2018,18,0.782361,99,45,12654
States,Oklahoma,2018,18,0.901352,36,18,3994
States,Oregon,2018,18,0.989866,336,72,33944
States,Pennsylvania,2018,18,1.1062,598,137,54059
States,Rhode Island,2018,18,0.888973,47,23,5287
States,South Carolina,2018,18,1.25444,53,11,4225
States,South Dakota,2018,18,1.0263,64,24,6236
States,Tennessee,2018,18,0.576822,33,49,5721
States,Texas,2018,18,2.30994,570,98,24676
States,Utah,2018,18,1.02064,406,45,39779
States,Vermont,2018,18,1.80563,34,7,1883
States,Virginia,2018,18,1.66889,1377,120,82510
States,Washington,2018,18,0.398268,23,44,5775
States,West Virginia,2018,18,1.31249,110,31,8381
States,Wisconsin,2018,18,1.87672,116,22,6181
States,Wyoming,2018,18,0.600495,17,14,2831
States,Puerto Rico,2018,18,11.9612,111,3,928
States,Virgin Islands,2018,18,0.210526,2,3,950
States,New York City,2018,18,1.64429,1726,72,104969
States,Alabama,2018,19,1.17771,448,77,38040
States,Alaska,2018,19,3.15959,137,15,4336
States,Arizona,2018,19,2.56495,386,43,15049
States,Arkansas,2018,19,1.73585,46,9,2650
States,California,2018,19,1.7816,828,100,46475
States,Colorado,2018,19,0.463652,109,41,23509
States,Connecticut,2018,19,1.35659,35,14,2580
States,Delaware,2018,19,0.117786,3,11,2547
States,District of Columbia,2018,19,1.78303,261,5,14638
States,Florida,2018,19,X,X,X,X
States,Georgia,2018,19,1.96754,897,48,45590
States,Hawaii,2018,19,2.29277,26,14,1134
States,Idaho,2018,19,0.143781,2,7,1391
States,Illinois,2018,19,0.98153,423,75,43096
States,Indiana,2018,19,1.05644,38,22,3597
States,Iowa,2018,19,0.241779,5,10,2068
States,Kansas,2018,19,0.77657,35,20,4507
States,Kentucky,2018,19,0.698235,55,12,7877
States,Louisiana,2018,19,1.97468,1106,93,56009
States,Maine,2018,19,0.194175,8,19,4120
States,Maryland,2018,19,0.900901,57,20,6327
States,Massachusetts,2018,19,1.05451,366,41,34708
States,Michigan,2018,19,0.851772,174,70,20428
States,Minnesota,2018,19,1.64524,96,18,5835
States,Mississippi,2018,19,1.96673,279,43,14186
States,Missouri,2018,19,0.329429,9,15,2732
States,Montana,2018,19,0.0574713,2,8,3480
States,Nebraska,2018,19,1.23775,101,46,8160
States,Nevada,2018,19,0.69298,115,31,16595
States,New Hampshire,2018,19,0.473588,13,14,2745
States,New Jersey,2018,19,1.86923,498,41,26642
States,New Mexico,2018,19,1.41117,234,38,16582
States,New York,2018,19,1.50123,165,44,10991
States,North Carolina,2018,19,0.778399,96,41,12333
States,North Dakota,2018,19,0.114286,1,4,875
States,Ohio,2018,19,0.714359,70,41,9799
States,Oklahoma,2018,19,0.558659,24,19,4296
States,Oregon,2018,19,0.876797,311,73,35470
States,Pennsylvania,2018,19,0.917737,495,136,53937
States,Rhode Island,2018,19,0.528206,25,22,4733
States,South Carolina,2018,19,0.793651,35,12,4410
States,South Dakota,2018,19,0.747065,42,23,5622
States,Tennessee,2018,19,0.468165,25,44,5340
States,Texas,2018,19,2.16706,509,96,23488
States,Utah,2018,19,0.716589,360,46,50238
States,Vermont,2018,19,1.84244,29,6,1574
States,Virginia,2018,19,0.915147,577,69,63050
States,Washington,2018,19,0.488854,25,44,5114
States,West Virginia,2018,19,0.551958,52,30,9421
States,Wisconsin,2018,19,1.48108,81,22,5469
States,Wyoming,2018,19,0.568586,16,14,2814
States,Puerto Rico,2018,19,5.06912,99,4,1953
States,Virgin Islands,2018,19,0.312012,2,2,641
States,New York City,2018,19,1.5639,1705,69,109022
States,Alabama,2018,20,1.11641,417,79,37352
States,Alaska,2018,20,2.60009,113,15,4346
States,Arizona,2018,20,2.51408,357,44,14200
States,Arkansas,2018,20,1.26286,27,9,2138
States,California,2018,20,1.59208,708,101,44470
States,Colorado,2018,20,0.420934,97,41,23044
States,Connecticut,2018,20,1.43184,25,13,1746
States,Delaware,2018,20,0.0381098,1,10,2624
States,District of Columbia,2018,20,1.48411,205,5,13813
States,Florida,2018,20,X,X,X,X
States,Georgia,2018,20,1.99965,902,48,45108
States,Hawaii,2018,20,1.67665,14,14,835
States,Idaho,2018,20,0.215517,3,7,1392
States,Illinois,2018,20,0.90539,387,73,42744
States,Indiana,2018,20,1.02437,29,21,2831
States,Iowa,2018,20,0.325733,6,10,1842
States,Kansas,2018,20,1.13227,44,19,3886
States,Kentucky,2018,20,0.616428,40,12,6489
States,Louisiana,2018,20,1.88116,1034,92,54966
States,Maine,2018,20,0.108648,5,20,4602
States,Maryland,2018,20,0.91197,72,22,7895
States,Massachusetts,2018,20,1.01591,339,35,33369
States,Michigan,2018,20,0.655625,152,74,23184
States,Minnesota,2018,20,1.30801,73,17,5581
States,Mississippi,2018,20,1.88175,310,46,16474
States,Missouri,2018,20,0.323176,7,14,2166
States,Montana,2018,20,0,0,8,3059
States,Nebraska,2018,20,1.22853,98,46,7977
States,Nevada,2018,20,0.501858,77,30,15343
States,New Hampshire,2018,20,0.464723,11,14,2367
States,New Jersey,2018,20,1.74853,440,38,25164
States,New Mexico,2018,20,1.29345,208,38,16081
States,New York,2018,20,1.42733,131,41,9178
States,North Carolina,2018,20,0.593723,63,38,10611
States,North Dakota,2018,20,0.192678,2,6,1038
States,Ohio,2018,20,0.62483,69,41,11043
States,Oklahoma,2018,20,0.465252,16,19,3439
States,Oregon,2018,20,0.758505,272,73,35860
States,Pennsylvania,2018,20,0.783355,407,131,51956
States,Rhode Island,2018,20,0.293057,13,23,4436
States,South Carolina,2018,20,1.0043,42,11,4182
States,South Dakota,2018,20,0.93277,53,23,5682
States,Tennessee,2018,20,0.361426,22,48,6087
States,Texas,2018,20,1.69425,391,95,23078
States,Utah,2018,20,0.935632,374,46,39973
States,Vermont,2018,20,1.61491,26,6,1610
States,Virginia,2018,20,1.07061,1003,127,93685
States,Washington,2018,20,0.418744,21,43,5015
States,West Virginia,2018,20,0.562177,50,30,8894
States,Wisconsin,2018,20,1.70237,89,22,5228
States,Wyoming,2018,20,0.535783,14,14,2613
States,Puerto Rico,2018,20,5.12558,100,4,1951
States,Virgin Islands,2018,20,0.978793,6,2,613
States,New York City,2018,20,1.59395,1618,67,101509
States,Alabama,2018,21,1.03099,358,77,34724
States,Alaska,2018,21,2.60979,104,15,3985
States,Arizona,2018,21,2.30319,342,44,14849
States,Arkansas,2018,21,1.12745,23,8,2040
States,California,2018,21,1.69035,690,91,40820
States,Colorado,2018,21,0.3215,72,41,22395
States,Connecticut,2018,21,3.05455,42,9,1375
States,Delaware,2018,21,0.0417014,1,10,2398
States,District of Columbia,2018,21,1.63837,221,5,13489
States,Florida,2018,21,X,X,X,X
States,Georgia,2018,21,1.79242,768,45,42847
States,Hawaii,2018,21,2.26804,22,14,970
States,Idaho,2018,21,0.493421,6,4,1216
States,Illinois,2018,21,0.951539,366,67,38464
States,Indiana,2018,21,1.10335,30,19,2719
States,Iowa,2018,21,0.165198,3,10,1816
States,Kansas,2018,21,1.37174,30,14,2187
States,Kentucky,2018,21,0.436168,26,10,5961
States,Louisiana,2018,21,1.8401,989,93,53747
States,Maine,2018,21,0.169368,7,19,4133
States,Maryland,2018,21,1.24735,47,17,3768
States,Massachusetts,2018,21,1.07181,337,33,31442
States,Michigan,2018,21,0.626449,127,75,20273
States,Minnesota,2018,21,1.06858,55,18,5147
States,Mississippi,2018,21,1.8206,301,46,16533
States,Missouri,2018,21,0.214707,4,14,1863
States,Montana,2018,21,0,0,7,2947
States,Nebraska,2018,21,1.88078,124,44,6593
States,Nevada,2018,21,0.496947,70,32,14086
States,New Hampshire,2018,21,0.402299,7,13,1740
States,New Jersey,2018,21,1.81769,470,37,25857
States,New Mexico,2018,21,1.12085,170,35,15167
States,New York,2018,21,1.24434,99,40,7956
States,North Carolina,2018,21,0.67766,60,31,8854
States,North Dakota,2018,21,1.41732,9,3,635
States,Ohio,2018,21,0.793567,75,32,9451
States,Oklahoma,2018,21,0.611522,19,16,3107
States,Oregon,2018,21,0.71912,255,72,35460
States,Pennsylvania,2018,21,0.726085,378,133,52060
States,Rhode Island,2018,21,0.213624,9,23,4213
States,South Carolina,2018,21,0.887866,27,10,3041
States,South Dakota,2018,21,0.956938,54,23,5643
States,Tennessee,2018,21,0.592034,33,51,5574
States,Texas,2018,21,1.95167,441,94,22596
States,Utah,2018,21,0.829122,315,45,37992
States,Vermont,2018,21,1.11206,13,5,1169
States,Virginia,2018,21,1.06784,981,123,91868
States,Washington,2018,21,0.236407,11,41,4653
States,West Virginia,2018,21,0.433495,41,30,9458
States,Wisconsin,2018,21,1.75953,84,20,4774
States,Wyoming,2018,21,0.493131,14,14,2839
States,Puerto Rico,2018,21,6.54731,128,4,1955
States,Virgin Islands,2018,21,0.164474,1,2,608
States,New York City,2018,21,1.65279,1703,67,103038
States,Alabama,2018,22,1.08039,386,76,35728
States,Alaska,2018,22,1.87126,75,13,4008
States,Arizona,2018,22,2.61822,325,44,12413
States,Arkansas,2018,22,1.1959,21,8,1756
States,California,2018,22,1.5359,581,91,37828
States,Colorado,2018,22,0.430582,78,41,18115
States,Connecticut,2018,22,0.719424,7,7,973
States,Delaware,2018,22,0,0,10,1930
States,District of Columbia,2018,22,1.42974,175,5,12240
States,Florida,2018,22,X,X,X,X
States,Georgia,2018,22,1.89676,768,45,40490
States,Hawaii,2018,22,1.71184,12,13,701
States,Idaho,2018,22,0.212766,1,2,470
States,Illinois,2018,22,0.906133,323,66,35646
States,Indiana,2018,22,1.21792,28,17,2299
States,Iowa,2018,22,0,0,9,1306
States,Kansas,2018,22,0.855746,21,15,2454
States,Kentucky,2018,22,0.340948,20,10,5866
States,Louisiana,2018,22,1.66249,888,93,53414
States,Maine,2018,22,0.0622665,2,18,3212
States,Maryland,2018,22,1.43824,68,18,4728
States,Massachusetts,2018,22,0.89777,248,34,27624
States,Michigan,2018,22,0.507725,93,73,18317
States,Minnesota,2018,22,0.854191,43,17,5034
States,Mississippi,2018,22,1.94271,293,43,15082
States,Missouri,2018,22,0.279174,5,14,1791
States,Montana,2018,22,0,0,7,2265
States,Nebraska,2018,22,1.87467,108,41,5761
States,Nevada,2018,22,0.702644,97,30,13805
States,New Hampshire,2018,22,0.504626,6,12,1189
States,New Jersey,2018,22,1.68757,432,37,25599
States,New Mexico,2018,22,1.54443,203,31,13144
States,New York,2018,22,1.40187,99,38,7062
States,North Carolina,2018,22,0.41234,27,27,6548
States,North Dakota,2018,22,0.410397,3,4,731
States,Ohio,2018,22,0.674043,53,26,7863
States,Oklahoma,2018,22,0.282486,8,13,2832
States,Oregon,2018,22,0.782735,280,73,35772
States,Pennsylvania,2018,22,0.719716,373,132,51826
States,Rhode Island,2018,22,0.116686,4,23,3428
States,South Carolina,2018,22,0.847757,24,7,2831
States,South Dakota,2018,22,0.658843,32,23,4857
States,Tennessee,2018,22,0.352811,16,49,4535
States,Texas,2018,22,1.70382,334,93,19603
States,Utah,2018,22,1.62842,364,44,22353
States,Vermont,2018,22,1.30261,13,5,998
States,Virginia,2018,22,1.06865,972,119,90956
States,Washington,2018,22,0.101729,1,33,983
States,West Virginia,2018,22,0.272926,20,27,7328
States,Wisconsin,2018,22,1.87406,75,20,4002
States,Wyoming,2018,22,0.384468,10,15,2601
States,Puerto Rico,2018,22,5.11247,100,4,1956
States,Virgin Islands,2018,22,0.327332,2,2,611
States,New York City,2018,22,1.57449,1424,34,90442
States,Alabama,2018,23,0.779058,286,78,36711
States,Alaska,2018,23,1.76056,70,13,3976
States,Arizona,2018,23,1.55347,180,37,11587
States,Arkansas,2018,23,1.1781,17,8,1443
States,California,2018,23,1.34495,571,91,42455
States,Colorado,2018,23,0.293751,66,41,22468
States,Connecticut,2018,23,0.599829,7,7,1167
States,Delaware,2018,23,0,0,10,2474
States,District of Columbia,2018,23,1.611,218,5,13532
States,Florida,2018,23,X,X,X,X
States,Georgia,2018,23,1.70292,638,40,37465
States,Hawaii,2018,23,1.67653,17,14,1014
States,Idaho,2018,23,0.365631,2,2,547
States,Illinois,2018,23,0.641356,224,61,34926
States,Indiana,2018,23,1.34508,29,14,2156
States,Iowa,2018,23,0,0,8,1545
States,Kansas,2018,23,0.963719,17,12,1764
States,Kentucky,2018,23,0.25289,14,10,5536
States,Louisiana,2018,23,1.43664,743,92,51718
States,Maine,2018,23,0,0,19,4211
States,Maryland,2018,23,2.11203,92,18,4356
States,Massachusetts,2018,23,0.685467,193,31,28156
States,Michigan,2018,23,0.393722,72,69,18287
States,Minnesota,2018,23,0.545384,28,17,5134
States,Mississippi,2018,23,1.3922,222,44,15946
States,Missouri,2018,23,0.0922084,2,15,2169
States,Montana,2018,23,0,0,4,2049
States,Nebraska,2018,23,1.26456,89,40,7038
States,Nevada,2018,23,0.599987,94,32,15667
States,New Hampshire,2018,23,0.496102,7,12,1411
States,New Jersey,2018,23,1.836,459,37,25000
States,New Mexico,2018,23,1.4778,205,33,13872
States,New York,2018,23,0.0269724,2,39,7415
States,North Carolina,2018,23,0.708346,46,25,6494
States,North Dakota,2018,23,0.376412,3,4,797
States,Ohio,2018,23,0.614777,56,28,9109
States,Oklahoma,2018,23,0.331565,10,13,3016
States,Oregon,2018,23,0.81507,286,73,35089
States,Pennsylvania,2018,23,0.752059,379,132,50395
States,Rhode Island,2018,23,0.027571,1,23,3627
States,South Carolina,2018,23,0.376041,14,10,3723
States,South Dakota,2018,23,0.48772,28,23,5741
States,Tennessee,2018,23,0.212643,11,48,5173
States,Texas,2018,23,1.57834,316,90,20021
States,Utah,2018,23,0.782286,301,45,38477
States,Vermont,2018,23,2,23,5,1150
States,Virginia,2018,23,0.850569,790,120,92879
States,Washington,2018,23,0.126743,1,21,789
States,West Virginia,2018,23,0.132132,11,25,8325
States,Wisconsin,2018,23,1.62032,74,19,4567
States,Wyoming,2018,23,0.576271,17,14,2950
States,Puerto Rico,2018,23,5.44629,108,4,1983
States,Virgin Islands,2018,23,1.11643,7,2,627
States,New York City,2018,23,1.56583,1573,69,100458
States,Alabama,2018,24,0.773146,281,80,36345
States,Alaska,2018,24,0.902708,36,14,3988
States,Arizona,2018,24,1.76123,140,25,7949
States,Arkansas,2018,24,1.3708,20,5,1459
States,California,2018,24,1.33835,548,90,40946
States,Colorado,2018,24,0.264858,57,41,21521
States,Connecticut,2018,24,0.879507,10,6,1137
States,Delaware,2018,24,0.042517,1,10,2352
States,District of Columbia,2018,24,0.829155,86,4,10372
States,Florida,2018,24,X,X,X,X
States,Georgia,2018,24,1.36866,528,45,38578
States,Hawaii,2018,24,1.24844,10,14,801
States,Idaho,2018,24,0.184843,1,2,541
States,Illinois,2018,24,0.604413,209,61,34579
States,Indiana,2018,24,0.487277,9,15,1847
States,Iowa,2018,24,0,0,7,1434
States,Kansas,2018,24,0.833912,12,10,1439
States,Kentucky,2018,24,0.290251,17,9,5857
States,Louisiana,2018,24,1.33267,667,91,50050
States,Maine,2018,24,0.0911993,4,19,4386
States,Maryland,2018,24,0.863107,43,17,4982
States,Massachusetts,2018,24,0.650836,185,29,28425
States,Michigan,2018,24,0.723549,130,71,17967
States,Minnesota,2018,24,0.327439,5,7,1527
States,Mississippi,2018,24,1.26806,208,45,16403
States,Missouri,2018,24,0.0935891,2,16,2137
States,Montana,2018,24,0,0,4,1945
States,Nebraska,2018,24,1.10222,73,41,6623
States,Nevada,2018,24,0.558036,85,32,15232
States,New Hampshire,2018,24,0.780142,11,12,1410
States,New Jersey,2018,24,1.76026,431,36,24485
States,New Mexico,2018,24,1.01294,137,32,13525
States,New York,2018,24,0.0407609,3,37,7360
States,North Carolina,2018,24,0.423025,28,25,6619
States,North Dakota,2018,24,0.535475,4,4,747
States,Ohio,2018,24,0.771718,74,28,9589
States,Oklahoma,2018,24,0.578778,9,11,1555
States,Oregon,2018,24,0.7486,266,73,35533
States,Pennsylvania,2018,24,0.652549,318,127,48732
States,Rhode Island,2018,24,0.145433,5,22,3438
States,South Carolina,2018,24,0.297137,11,9,3702
States,South Dakota,2018,24,0.672116,37,23,5505
States,Tennessee,2018,24,0.210768,11,47,5219
States,Texas,2018,24,1.59816,320,92,20023
States,Utah,2018,24,0.318847,27,18,8468
States,Vermont,2018,24,1.57068,18,5,1146
States,Virginia,2018,24,0.928725,808,117,87001
States,Washington,2018,24,0.301694,13,37,4309
States,West Virginia,2018,24,0.210322,13,25,6181
States,Wisconsin,2018,24,0.171527,4,19,2332
States,Wyoming,2018,24,0.494896,16,15,3233
States,Puerto Rico,2018,24,4.93957,94,4,1903
States,Virgin Islands,2018,24,1.09204,7,2,641
States,New York City,2018,24,1.48538,1474,71,99234
States,Alabama,2018,25,0.669529,184,80,27482
States,Alaska,2018,25,1.35959,58,15,4266
States,Arizona,2018,25,1.93483,288,42,14885
States,Arkansas,2018,25,0.564016,10,8,1773
States,California,2018,25,1.64565,526,81,31963
States,Colorado,2018,25,0.207263,46,41,22194
States,Connecticut,2018,25,1.1535,13,6,1127
States,Delaware,2018,25,0.0469484,1,10,2130
States,District of Columbia,2018,25,1.64323,215,5,13084
States,Florida,2018,25,X,X,X,X
States,Georgia,2018,25,1.23209,516,45,41880
States,Hawaii,2018,25,1.78571,16,14,896
States,Idaho,2018,25,0.18018,1,2,555
States,Illinois,2018,25,0.72805,269,63,36948
States,Indiana,2018,25,0.721021,13,15,1803
States,Iowa,2018,25,0,0,7,1449
States,Kansas,2018,25,0.107124,2,11,1867
States,Kentucky,2018,25,0.254151,15,9,5902
States,Louisiana,2018,25,1.35339,672,91,49653
States,Maine,2018,25,0.0929368,4,19,4304
States,Maryland,2018,25,0.794834,32,15,4026
States,Massachusetts,2018,25,0.695557,178,29,25591
States,Michigan,2018,25,0.405308,73,70,18011
States,Minnesota,2018,25,0.702487,37,14,5267
States,Mississippi,2018,25,1.14653,191,44,16659
States,Missouri,2018,25,0.231589,5,16,2159
States,Montana,2018,25,0,0,4,1645
States,Nebraska,2018,25,0.307587,18,41,5852
States,Nevada,2018,25,0.467892,69,30,14747
States,New Hampshire,2018,25,1.00358,14,12,1395
States,New Jersey,2018,25,1.6755,411,36,24530
States,New Mexico,2018,25,1.03814,135,30,13004
States,New York,2018,25,0,0,37,7529
States,North Carolina,2018,25,0.435662,28,25,6427
States,North Dakota,2018,25,0.41841,3,4,717
States,Ohio,2018,25,0.503514,48,28,9533
States,Oklahoma,2018,25,0,0,0,0
States,Oregon,2018,25,0.697553,240,72,34406
States,Pennsylvania,2018,25,0.54252,280,132,51611
States,Rhode Island,2018,25,0.259488,8,22,3083
States,South Carolina,2018,25,0.49903,18,10,3607
States,South Dakota,2018,25,0.559493,30,23,5362
States,Tennessee,2018,25,0.39128,21,47,5367
States,Texas,2018,25,1.32682,250,91,18842
States,Utah,2018,25,0.590195,124,42,21010
States,Vermont,2018,25,1.27551,15,5,1176
States,Virginia,2018,25,0.942518,790,109,83818
States,Washington,2018,25,0.336619,14,36,4159
States,West Virginia,2018,25,0.182788,12,24,6565
States,Wisconsin,2018,25,0.121704,3,19,2465
States,Wyoming,2018,25,0.71966,22,15,3057
States,Puerto Rico,2018,25,5.57452,98,4,1758
States,Virgin Islands,2018,25,1.22378,7,2,572
States,New York City,2018,25,1.31214,1301,70,99151
States,Alabama,2018,26,0.653864,222,79,33952
States,Alaska,2018,26,1.91693,84,15,4382
States,Arizona,2018,26,1.78559,266,41,14897
States,Arkansas,2018,26,0.653595,11,7,1683
States,California,2018,26,1.53626,493,84,32091
States,Colorado,2018,26,0.272491,65,41,23854
States,Connecticut,2018,26,1.84136,13,4,706
States,Delaware,2018,26,0.369174,8,10,2167
States,District of Columbia,2018,26,1.4592,196,5,13432
States,Florida,2018,26,X,X,X,X
States,Georgia,2018,26,1.14853,457,44,39790
States,Hawaii,2018,26,1.14025,10,14,877
States,Idaho,2018,26,0.189394,1,2,528
States,Illinois,2018,26,0.643269,239,63,37154
States,Indiana,2018,26,0.657895,16,15,2432
States,Iowa,2018,26,0,0,7,1400
States,Kansas,2018,26,1.05337,15,9,1424
States,Kentucky,2018,26,0.075643,3,7,3966
States,Louisiana,2018,26,1.36253,669,90,49100
States,Maine,2018,26,0,0,19,4092
States,Maryland,2018,26,0.927866,31,15,3341
States,Massachusetts,2018,26,0.719451,192,28,26687
States,Michigan,2018,26,0.449884,68,68,15115
States,Minnesota,2018,26,0.843143,53,14,6286
States,Mississippi,2018,26,1.15998,168,45,14483
States,Missouri,2018,26,0.285987,6,16,2098
States,Montana,2018,26,0,0,4,1939
States,Nebraska,2018,26,0.358365,22,41,6139
States,Nevada,2018,26,0.210612,31,30,14719
States,New Hampshire,2018,26,0.538876,7,12,1299
States,New Jersey,2018,26,1.39117,339,35,24368
States,New Mexico,2018,26,0.968442,116,26,11978
States,New York,2018,26,0.0150943,1,36,6625
States,North Carolina,2018,26,0.32269,19,22,5888
States,North Dakota,2018,26,0.391134,3,4,767
States,Ohio,2018,26,0.618319,59,26,9542
States,Oklahoma,2018,26,0.204988,6,12,2927
States,Oregon,2018,26,0.58273,198,72,33978
States,Pennsylvania,2018,26,0.510015,261,134,51175
States,Rhode Island,2018,26,0.0296384,1,22,3374
States,South Carolina,2018,26,0.591366,20,10,3382
States,South Dakota,2018,26,0.660345,39,23,5906
States,Tennessee,2018,26,0.237954,12,48,5043
States,Texas,2018,26,1.7444,288,91,16510
States,Utah,2018,26,0.210103,115,46,54735
States,Vermont,2018,26,1.67598,18,5,1074
States,Virginia,2018,26,0.895024,767,110,85696
States,Washington,2018,26,0.475475,19,36,3996
States,West Virginia,2018,26,0.1,6,24,6000
States,Wisconsin,2018,26,0.0433463,1,18,2307
States,Wyoming,2018,26,0.673293,21,14,3119
States,Puerto Rico,2018,26,5.35065,103,4,1925
States,Virgin Islands,2018,26,0,0,2,614
States,New York City,2018,26,1.22518,1183,69,96557
States,Alabama,2018,27,0.71865,247,78,34370
States,Alaska,2018,27,1.72048,81,15,4708
States,Arizona,2018,27,1.86575,189,37,10130
States,Arkansas,2018,27,0.632511,10,7,1581
States,California,2018,27,1.09491,380,89,34706
States,Colorado,2018,27,0.208792,37,41,17721
States,Connecticut,2018,27,0.262467,1,4,381
States,Delaware,2018,27,0,0,10,1697
States,District of Columbia,2018,27,1.18168,128,5,10832
States,Florida,2018,27,X,X,X,X
States,Georgia,2018,27,1.09503,426,44,38903
States,Hawaii,2018,27,1.93939,16,14,825
States,Idaho,2018,27,0.204499,1,2,489
States,Illinois,2018,27,0.738426,241,61,32637
States,Indiana,2018,27,0.749866,14,16,1867
States,Iowa,2018,27,0,0,6,766
States,Kansas,2018,27,0.294118,4,9,1360
States,Kentucky,2018,27,0.190114,11,10,5786
States,Louisiana,2018,27,1.33875,623,90,46536
States,Maine,2018,27,0.0869565,3,19,3450
States,Maryland,2018,27,0.925047,39,17,4216
States,Massachusetts,2018,27,0.703415,159,29,22604
States,Michigan,2018,27,0.37167,54,67,14529
States,Minnesota,2018,27,0.443022,18,15,4063
States,Mississippi,2018,27,1.35505,193,43,14243
States,Missouri,2018,27,0,0,16,1891
States,Montana,2018,27,0,0,3,439
States,Nebraska,2018,27,1.37981,95,40,6885
States,Nevada,2018,27,0.339648,45,31,13249
States,New Hampshire,2018,27,0.294695,3,12,1018
States,New Jersey,2018,27,1.44997,363,37,25035
States,New Mexico,2018,27,1.09665,139,30,12675
States,New York,2018,27,0.176025,10,35,5681
States,North Carolina,2018,27,0.426487,19,21,4455
States,North Dakota,2018,27,0.536193,4,4,746
States,Ohio,2018,27,0.530127,41,28,7734
States,Oklahoma,2018,27,0.308166,8,12,2596
States,Oregon,2018,27,0.599857,201,72,33508
States,Pennsylvania,2018,27,0.494634,236,135,47712
States,Rhode Island,2018,27,0.126904,4,23,3152
States,South Carolina,2018,27,0.408805,13,10,3180
States,South Dakota,2018,27,0.682382,33,23,4836
States,Tennessee,2018,27,0.491768,23,49,4677
States,Texas,2018,27,1.27277,211,90,16578
States,Utah,2018,27,0.0157468,8,46,50804
States,Vermont,2018,27,1.65138,18,5,1090
States,Virginia,2018,27,0.856544,723,113,84409
States,Washington,2018,27,0.310078,12,36,3870
States,West Virginia,2018,27,0.276906,15,24,5417
States,Wisconsin,2018,27,0.158646,3,18,1891
States,Wyoming,2018,27,0.728332,20,14,2746
States,Puerto Rico,2018,27,4.96829,94,4,1892
